id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class,inhabitants,s1_percentage_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,z_s1_percentage_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k16_foreigners,k06_change_proportion_of_foreigner,k17_non_eu_foreigners,k07_foreign_transfer_recipients,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
11100309,Mühlengrund,5825.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5825.0,5.02013,10.76395,25.82873,0.80183,-0.132820000000001,1.49362,5825.0,0.0165,-0.02178,0.07736,0.07208,mittel,-0.30926,5825.0,4.13943,34.03442,1.96221,42.08038,21.75107,14.86695,2.14537,80.13857,31.02625,0.0,68.86044,23.8713,0.31651,-7.72507
11200410,Malchower Weg,9998.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9998.0,6.19055,12.81256,31.46667,1.82138,-0.68496,-1.60934,9998.0,0.41407,0.26787,0.41588,1.09782,mittel,0.79693,9998.0,5.29483,28.71708,1.34503,51.01559,30.74615,22.55451,2.77859,77.51663,37.24696,19.54391,60.34631,23.85315,2.29609,3.8514
11200411,Hauptstraße,6856.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6856.0,6.0806,11.8874,27.8297,1.66508,-0.98795,-0.635120000000001,6856.0,0.37672,0.13706,0.1975,0.71128,mittel,0.62735,6856.0,2.54669,33.75,2.9697,38.25858,23.5706,14.41074,1.72581,75.91093,37.41007,6.53442,67.182,20.91254,0.87175,-0.78278
11200512,Orankesee,3898.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",3898.0,2.00873,5.92612,13.76022,0.98789,2.36911,7.00863,3898.0,-1.00643,-0.70579,-0.64729,-2.35951,mittel,-0.10739,3898.0,1.85759,27.99145,1.14416,38.64169,21.01077,15.70036,-0.04132,90.68627,34.71761,0.0,67.02761,20.64956,0.00017,-4.66403
11200513,Große-Leege-Straße,9897.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9897.0,5.33352,12.19561,31.74603,0.58072,-1.35861,-2.9578,9897.0,0.12295,0.18064,0.43265,0.73624,mittel,-0.54917,9897.0,4.69274,35.72102,3.24963,47.38372,26.82631,20.48095,2.18016,77.40503,38.34249,0.0,56.79266,32.23034,0.56554,-4.08391
11200514,Landsberger Allee,15296.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",15296.0,6.62555,13.32374,34.40387,2.03048,-0.171159999999999,0.704059999999998,15296.0,0.56183,0.34014,0.59224,1.49421,mittel,1.0238,15296.0,4.6132,36.57635,2.90055,51.30533,29.38023,18.17469,3.10009,79.60432,38.84207,0.1569,69.82645,18.77311,1.98201,5.78066
11200515,Weiße Taube,4125.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",4125.0,1.02828,2.59394,5.16667,0.0385400000000001,-0.0343800000000001,-0.72652,4125.0,-1.33948,-1.17692,-1.16328,-3.67968,hoch,-1.13742,4125.0,0.0,13.59649,0.87282,36.3901,20.46061,10.4,2.56464,72.96037,9.17874,6.86061,64.3449,18.89432,0.3159,-1.49298
11300616,Hohenschönhausener Straße,6058.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",6058.0,7.47792,16.06141,48.93899,0.92316,-1.292,-2.09194,6058.0,0.85137,0.72721,1.46499,3.04357,niedrig,-0.17762,6058.0,3.66599,43.99225,3.39286,71.08571,36.2826,21.73985,-0.73242,76.68945,36.36364,100.0,72.18955,20.28047,-1.61566,-10.04389
11300617,Fennpfuhlpark,4292.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4292.0,6.56814,10.9972,33.84615,1.31578,-1.06857,-6.92124,4292.0,0.54233,0.0112,0.55875,1.11228,mittel,0.24836,4292.0,3.41297,46.96486,2.42684,53.15488,26.37465,14.0261,2.74773,76.07973,28.84956,100.0,71.55425,17.60452,-0.67158,-4.34442
11300618,Storkower Bogen,3713.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3713.0,4.02253,8.7261,26.45631,1.01684,-0.723139999999999,-0.014280000000003,3713.0,-0.32238,-0.30991,0.11504,-0.51725,mittel,-0.07598,3713.0,1.93548,43.10345,2.45399,46.12069,27.12093,18.15244,3.54661,79.67359,15.6391,47.40102,67.92614,23.19142,0.53931,-0.34999
11300619,Rudolf-Seiffert-Park,8422.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8422.0,4.29608,8.06222,22.83465,0.93822,-1.86399,-4.45793,8422.0,-0.22945,-0.40377,-0.10242,-0.73564,mittel,-0.16128,8422.0,1.74757,29.74589,2.41187,50.04695,33.49561,22.08502,2.29211,74.35484,13.9011,0.0,67.13338,30.83836,1.01965,0.74164
11300620,Fennpfuhl Ost,11266.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",11266.0,6.41367,12.15161,30.34663,0.966819999999999,-2.19637,-4.86657,11266.0,0.48986,0.17442,0.34863,1.01291,mittel,-0.13025,11266.0,3.54251,33.30267,3.62096,54.19281,33.82745,20.69945,1.99258,73.19897,23.49847,100.0,66.31421,21.74553,1.61068,0.35789
11300721,Herzbergstraße,5263.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5263.0,3.54762,9.34828,24.05567,1.01346,0.146700000000001,-5.04589,5263.0,-0.4837,-0.22194,-0.02911,-0.73475,mittel,-0.07965,5263.0,2.02312,25.65789,8.39286,67.78761,62.09386,56.05168,-0.53622,54.33898,6.99759,74.84325,36.84211,101.63329,-3.98974,-47.41197
11300722,Rathaus Lichtenberg,9901.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9901.0,3.52638,7.59519,14.21131,0.61362,-1.25409,-3.52391,9901.0,-0.49091,-0.46981,-0.6202,-1.58092,mittel,-0.51347,9901.0,2.526,32.48988,4.36433,38.56563,24.23998,13.74609,1.19658,65.76047,18.20964,26.06807,60.46887,23.04391,0.87515,-0.97741
11300723,Bornitzstraße,2413.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",2413.0,5.13595,7.37671,12.64045,-0.0913199999999996,-8.05429,-14.58375,2413.0,0.05584,-0.5007,-0.71452,-1.15938,mittel,-1.27832,2413.0,1.57303,12.31527,4.22535,48.64865,66.84625,57.35599,-5.71602,63.36705,9.13075,0.0,38.043,86.39224,-8.15874,-20.21105
11300724,Roedeliusplatz,3989.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3989.0,5.11889,10.3284,26.24113,0.621090000000001,-1.92675,-2.39422,3989.0,0.05004,-0.08336,0.10212,0.0688,mittel,-0.50537,3989.0,3.85675,46.07046,4.46097,41.08216,25.26949,16.34495,2.45745,69.93865,20.21605,43.89571,62.76151,27.17352,1.34104,-16.1859
11300725,Nibelungenviertel,9837.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9837.0,4.06425,9.28128,18.39001,0.2211,0.205820000000001,1.00239,9837.0,-0.3082,-0.23141,-0.3693,-0.90891,mittel,-0.93935,9837.0,2.8607,34.0824,4.53074,30.93168,21.7851,14.03883,2.50473,63.14265,27.07263,1.65701,54.42073,30.01636,6.20977,2.9221
11300826,Frankfurter Allee Süd,9956.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9956.0,5.3996,12.26396,33.35938,1.20095,-1.75825,-3.93966,9956.0,0.1454,0.1903,0.52953,0.86523,mittel,0.12378,9956.0,2.5544,34.00447,4.3579,61.0998,37.7963,23.75452,1.5312,80.88795,26.0453,92.49699,68.58887,20.38304,-0.64275,2.98368
11400927,Victoriastadt,4218.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4218.0,3.20168,6.30631,10.18767,0.39625,-1.02639,-0.431799999999999,4218.0,-0.60121,-0.65204,-0.8618,-2.11505,mittel,-0.74931,4218.0,1.6,27.0318,14.61538,25.23041,24.72736,16.12138,1.3136,55.14706,9.62406,0.0,57.71004,24.5613,-1.13672,-2.35664
11400928,Nöldnerplatz,2359.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",2359.0,3.16027,6.44341,12.63736,1.53535,-1.53051,1.92307,2359.0,-0.61527,-0.63265,-0.71471,-1.96263,mittel,0.48659,2359.0,2.57732,26.21723,5.8296,35.43689,31.0301,21.70411,4.50251,58.39844,12.05534,0.25435,49.72678,34.28942,7.87442,10.60606
11400929,Weitlingkiez,16111.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",16111.0,5.09544,10.08628,21.90476,0.5241,-1.32428,-1.13754,16111.0,0.04208,-0.1176,-0.15826,-0.23378,mittel,-0.6106,16111.0,2.55795,35.68075,5.78125,35.6213,25.64707,18.1553,2.02846,60.37607,23.28671,0.0,56.187,27.06621,-1.0387,-7.54891
11400930,Zachertstraße,4615.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4615.0,2.7512,5.04875,7.32265,0.52048,-0.83494,-4.50254,4615.0,-0.75423,-0.82984,-1.03382,-2.61789,mittel,-0.61453,4615.0,1.42045,32.97872,5.7554,28.8,16.68472,9.1441,2.05174,52.36967,11.46341,0.0,60.10505,25.95856,2.76523,-2.03829
11400931,Massower Straße,6764.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",6764.0,6.28042,11.91603,30.13699,0.38588,-2.76835,-4.43928,6764.0,0.4446,0.14111,0.33604,0.92175,mittel,-0.76057,6764.0,2.63591,33.58548,5.78512,42.15592,26.19752,16.61739,1.32116,74.02135,29.80857,15.70077,66.35137,24.85105,0.21041,-3.90278
11401032,Rosenfelder Ring,5824.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5824.0,7.30055,12.46566,41.06195,1.25054,-1.93419,-6.09252,5824.0,0.79112,0.21882,0.99202,2.00196,mittel,0.17758,5824.0,4.16667,30.8642,4.00628,66.96296,36.62431,26.5625,2.13904,70.71752,32.53652,82.10852,54.68332,35.26458,3.17398,-5.04386
11401033,Gensinger Straße,6756.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6756.0,6.14256,13.78034,30.39301,0.53961,-1.31231,-4.11534,6756.0,0.39777,0.4047,0.35141,1.15388,mittel,-0.59377,6756.0,4.31894,29.81771,4.00641,57.67155,37.09295,21.86205,2.54047,74.06906,30.0207,98.65305,61.62514,20.33425,0.72146,-1.07155
11401034,Tierpark,3195.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3195.0,6.59774,13.14554,39.8533,1.88027,-2.70489,3.06318,3195.0,0.55239,0.31495,0.91945,1.78679,mittel,0.86083,3195.0,2.00669,33.68421,5.29801,52.86624,31.14241,20.56338,4.08423,69.86301,29.92248,0.0,58.57754,28.02387,4.50283,1.04712
11401135,Dolgenseestraße,10139.0,2.0,mittel,-,negativ,2-,"Status mittel , Dynamik negativ",10139.0,7.04593,13.51218,40.36496,1.74915,0.769340000000001,3.42637000000001,10139.0,0.70463,0.36678,0.95017,2.02158,mittel,0.71857,10139.0,4.30939,33.80282,2.74743,57.79468,29.71693,17.69405,5.97196,79.93311,42.37875,0.0,66.24237,21.21021,5.79163,13.21795
11401136,Volkradstraße,8155.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8155.0,4.18228,7.05089,22.93729,0.699180000000001,-0.47653,-1.79195,8155.0,-0.26811,-0.54676,-0.09626,-0.91113,mittel,-0.42064,8155.0,0.92227,41.59836,2.74194,28.48837,23.15144,16.88535,3.46311,78.93972,11.41791,0.0,63.19929,24.19054,1.88796,1.20084
11401137,Erieseering,8708.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8708.0,6.47182,14.01011,38.08725,1.17793,-0.89907,-2.52925,8708.0,0.50961,0.43718,0.81341,1.7602,mittel,0.0988,8708.0,2.99625,33.76777,2.71473,57.89096,32.96968,19.91272,2.62091,78.3737,36.48247,0.0,69.12565,17.46043,1.78167,4.80269
11501238,Rummelsburg,4244.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4244.0,3.078,6.55042,10.10638,0.41227,-1.75129,-1.58331,4244.0,-0.64322,-0.61752,-0.86668,-2.12742,mittel,-0.73193,4244.0,2.05882,18.79815,2.24719,29.49907,22.6673,13.0066,0.90982,71.73913,36.48148,0.14138,60.33592,18.92235,-0.96655,-6.10394
11501339,Karlshorst West,10346.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",10346.0,1.94083,4.70713,8.99594,0.16918,-0.83202,-1.74187,10346.0,-1.0295,-0.87814,-0.93335,-2.84099,mittel,-0.99568,10346.0,0.61038,29.16667,2.70916,23.60965,22.66576,15.73555,2.1015,74.2629,9.26738,0.0,54.78723,30.60527,2.12571,2.64906
11501340,Karlshorst Nord,10640.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",10640.0,2.16145,3.39286,4.62593,0.2629,-0.43067,-0.738499999999999,10640.0,-0.95456,-1.06396,-1.19575,-3.21427,hoch,-0.894,10640.0,1.50754,24.03698,1.2931,19.16462,13.25188,6.48496,0.51722,67.3913,18.56287,0.0,64.75165,18.32594,0.48832,2.14895
11501341,Karlshorst Süd,7252.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",7252.0,1.80236,2.33039,2.58328,0.77166,0.07904,-0.0999700000000003,7252.0,-1.07653,-1.21418,-1.3184,-3.60911,hoch,-0.342,7252.0,0.93604,20.76396,1.99161,17.98817,15.00276,8.02537,1.71303,62.54296,6.23886,0.0,70.39837,22.99647,1.49763,1.06121
12100101,Letteplatz,10985.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",10985.0,8.08615,20.18207,46.50888,1.74794,-2.1967,-3.21656,10985.0,1.05798,1.30982,1.31908,3.68688,niedrig,0.71725,10985.0,4.06091,32.9806,10.38287,78.62557,55.01138,33.58216,1.80723,60.1247,31.65741,100.0,61.76442,25.31761,-0.3143,-6.74133
12100102,Hausotterplatz,9986.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",9986.0,8.21011,20.79912,49.53887,2.11342,-1.40734,1.0319,9986.0,1.10008,1.39707,1.50101,3.99816,niedrig,1.11379,9986.0,5.15021,30.66406,7.90051,74.94444,50.32045,31.11356,2.92999,65.56164,36.2895,100.0,64.20863,24.33052,0.4716,-3.32742
12100103,Breitkopfbecken,7702.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",7702.0,7.42847,18.54064,44.19643,0.89506,-2.18461,-3.99506,7702.0,0.83457,1.07775,1.18023,3.09255,niedrig,-0.20811,7702.0,3.89937,37.10879,11.66913,71.16858,44.74163,25.88938,1.97662,65.64694,30.50383,100.0,65.08327,21.92381,-0.22559,-4.29864
12100204,Schäfersee,8869.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",8869.0,7.01188,17.61191,46.14719,0.72192,-1.66355,-4.39926,8869.0,0.69306,0.94644,1.29736,2.93686,mittel,-0.39597,8869.0,3.20366,35.22013,6.0307,77.35011,47.22066,26.30511,2.38166,66.52379,29.41716,99.8647,64.30948,24.5947,1.51542,-1.14431
12100205,Teichstraße,14057.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",14057.0,6.95109,16.66074,39.70276,1.196,-2.44298,-5.87101000000001,14057.0,0.67241,0.81195,0.91041,2.39477,mittel,0.1184,14057.0,3.74435,35.67119,8.19352,68.89995,46.38259,26.68421,2.87503,67.34204,26.22248,99.87195,62.82715,26.74638,1.28154,0.3445
12100206,Humboldtstraße,4661.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",4661.0,5.3646,11.24222,28.02198,1.34254,-1.31983,-2.62318,4661.0,0.13351,0.04584,0.20905,0.3884,mittel,0.2774,4661.0,4.8913,35.06173,5.08982,54.40932,32.50375,17.20661,1.81701,61.47132,23.28767,56.55439,68.36504,20.07022,0.19504,-7.13214
12200307,Reinickes Hof,2753.0,2.0,mittel,+,positiv,2+,"Status mittel , Dynamik positiv",2753.0,8.17708,15.21976,37.35294,2.06538,-3.16393,-8.45712,2753.0,1.08887,0.60821,0.76932,2.4664,mittel,1.06167,2753.0,3.27869,35.12397,5.47667,65.59406,39.92009,24.8093,2.13001,55.19766,32.21374,100.0,64.96018,25.44034,0.23646,-3.32692
12200308,Meller Bogen,5667.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5667.0,6.7359,13.3051,37.32719,1.87795,-2.07952,-0.47043,5667.0,0.59932,0.33751,0.76777,1.7046,mittel,0.85831,5667.0,2.69231,29.28416,4.7488,74.64424,43.12687,22.69278,1.89896,61.66407,31.74468,77.92483,69.36788,19.45525,0.11489,-0.61923
12200309,Scharnweberstraße,10629.0,4.0,sehr niedrig,+,positiv,4+,"Status sehr niedrig , Dynamik positiv",10629.0,9.313,21.49779,53.96008,1.32608,-3.27784,-4.20518000000001,10629.0,1.47472,1.49585,1.76648,4.73705,sehr niedrig,0.25954,10629.0,4.23529,34.19227,9.17816,80.73951,53.5516,33.43682,2.66539,59.79178,38.3248,100.0,63.02363,30.96472,0.45265,-3.45514
12200310,Klixstraße,8270.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",8270.0,10.22198,26.52963,59.7493,1.83217,-2.34926,1.44998,8270.0,1.78349,2.20729,2.11408,6.10486,sehr niedrig,0.80864,8270.0,5.87084,34.77273,13.22115,80.96906,60.33857,35.9734,2.72923,62.78992,43.80578,100.0,63.67961,27.15264,0.04437,-1.54898
12200412,Waldidyll/Flughafensee,6355.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6355.0,2.58277,7.17545,17.89601,-0.0964499999999999,-0.15482,-1.50111,6355.0,-0.81144,-0.52915,-0.39896,-1.73955,mittel,-1.28389,6355.0,2.06897,22.8164,2.44287,51.59959,35.35799,19.30763,1.77729,63.08068,20.58304,4.48466,63.6889,31.40641,2.36261,8.87993
12200413,Tegel Süd,8091.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig , Dynamik stabil",8091.0,8.08061,19.57731,42.69265,1.37958,-0.864339999999999,1.07774,8091.0,1.0561,1.22432,1.08993,3.37035,niedrig,0.31759,8091.0,4.33168,38.64734,8.73288,62.0384,41.14448,21.93796,1.75537,73.57746,42.34568,0.0,69.16351,16.34566,-0.18446,-1.6773
12200414,TXL,1428.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",1428.0,3.61842,9.73389,30.63584,0.38889,1.22781,2.82519,1428.0,-0.45965,-0.16742,0.36599,-0.26108,mittel,-0.7573,1428.0,0.0,19.32773,2.62391,55.89744,25.56022,12.39496,1.10118,77.40113,27.38095,97.26891,71.81355,14.20711,0.34117,6.73559
12200515,Alt-Tegel,10959.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",10959.0,3.21597,6.84369,18.36735,0.60009,-0.580010000000001,-0.993730000000003,10959.0,-0.59635,-0.57606,-0.37066,-1.54307,mittel,-0.52815,10959.0,2.20493,27.62692,3.36289,44.55598,24.24491,13.94288,1.54255,58.11518,20.93541,0.0,63.80707,20.83287,1.45692,-3.87522
12400616,Konradshöhe/Tegelort,6011.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",6011.0,1.2787,2.42888,5.55556,0.2686,0.17199,0.84968,6011.0,-1.25441,-1.20026,-1.13993,-3.5946,hoch,-0.88781,6011.0,0.0,24.31942,0.94655,27.41433,14.20729,5.83929,0.49578,51.56695,16.56051,0.0,75.26325,12.88432,0.21674,0.05246
12400617,Alt-Heiligensee,6871.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",6871.0,1.14439,2.25586,2.05628,0.45441,-1.03154,-1.9602,6871.0,-1.30004,-1.22472,-1.35004,-3.8748,hoch,-0.68621,6871.0,0.0,18.54015,1.41304,25.24444,14.4666,5.31218,0.11551,53.69863,7.32484,0.0,79.96062,11.38777,-0.49672,5.97403
12400618,Heiligensee Nord,3764.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",3764.0,1.0994,3.42721,6.09137,-0.12068,-0.0933299999999999,-1.32346,3764.0,-1.31532,-1.05911,-1.10776,-3.48219,hoch,-1.31018,3764.0,0.0,20.59621,1.41414,26.5745,16.09989,6.29649,0.31717,53.5865,10.60606,19.6068,70.50522,18.31687,3.83692,6.75727
12400619,Heiligensee,7730.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",7730.0,1.24945,3.36352,6.58436,0.362,0.57539,0.920100000000001,7730.0,-1.26435,-1.06811,-1.07815,-3.41061,hoch,-0.78647,7730.0,0.65703,19.66292,1.50273,26.11517,14.08797,6.13195,0.33727,66.4557,18.87255,0.19405,76.58432,15.85343,-0.13457,3.63603
12400720,Frohnau West,8662.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",8662.0,0.97893,2.28585,3.73134,-0.04875,0.32821,0.14202,8662.0,-1.35624,-1.22048,-1.24946,-3.82618,hoch,-1.23213,8662.0,0.0,18.49642,1.2695,24.70669,13.2302,4.81413,0.06313,53.23741,13.12849,0.0,76.629,14.57503,0.87605,8.0561
12400721,Frohnau Ost,8027.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",8027.0,1.11573,2.84041,4.74174,-0.0979699999999999,0.31971,-0.45307,8027.0,-1.30977,-1.14207,-1.18879,-3.64063,hoch,-1.28554,8027.0,0.51613,20.0486,1.23077,24.829,14.46369,6.32864,0.45937,52.95276,16.6287,0.0,76.59492,13.34467,-0.20385,8.48934
12400722,Hermsdorf West,8608.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",8608.0,1.64835,2.7881,4.14866,0.36708,-0.12813,0.47412,8608.0,-1.12885,-1.14947,-1.2244,-3.50272,hoch,-0.78096,8608.0,0.41551,20.56304,1.81317,22.23027,14.4052,6.45911,0.12705,53.95683,14.79167,0.0,74.99095,14.37623,0.00733,11.32747
12400723,Hermsdorf Ost/Waldsee,8118.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",8118.0,1.35905,3.00567,6.44567,0.33709,-0.32932,-0.98346,8118.0,-1.22712,-1.11871,-1.08648,-3.43231,hoch,-0.8135,8118.0,0.44183,20.46632,1.82186,31.12128,16.19857,7.82212,0.96548,46.45669,15.7424,0.0,73.99536,17.16856,1.43066,6.95994
12500824,Ziekowstraße/Freie Scholle,9665.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9665.0,3.3557,6.62183,13.20197,0.76391,-0.97727,-2.16688,9665.0,-0.54889,-0.60743,-0.68081,-1.83713,mittel,-0.35041,9665.0,2.23602,34.13098,3.75465,28.27529,16.24418,7.98758,0.95329,63.0829,21.29222,0.0,70.93971,14.90428,-0.03062,-2.61155
12500825,Borsigwalde,6750.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6750.0,5.01513,10.05926,24.2228,0.81765,-1.43294,-6.58729,6750.0,0.0148,-0.12142,-0.01907,-0.12569,mittel,-0.2921,6750.0,2.94118,36.84211,5.17751,48.33333,27.67407,18.11852,3.13708,61.40638,25.26132,100.0,66.36646,24.53003,0.06686,-4.39167
12500926,Wittenau Mitte,5065.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5065.0,6.3992,10.36525,28.28508,1.20352,-1.718,-5.91303,5065.0,0.48495,-0.07815,0.22484,0.63164,mittel,0.12656,5065.0,2.42291,37.03704,3.25,51.51515,27.6999,16.16979,2.40944,59.95116,25.96026,0.0,60.03679,21.39107,3.69678,-9.32072
12500927,Wittenau Nord,6434.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",6434.0,3.10058,7.05626,20.68528,1.00908,-0.3125,0.551949999999998,6434.0,-0.63555,-0.546,-0.23148,-1.41303,mittel,-0.0844,6434.0,2.1309,23.26821,2.14413,44.7314,24.52596,11.87442,1.69622,66.36126,32.17893,0.04663,70.09859,18.08389,2.24395,8.15217
12500928,Waidmannslust,5166.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",5166.0,2.90086,5.09098,12.25352,0.66351,0.13594,3.2333,5166.0,-0.70339,-0.82387,-0.73776,-2.26502,mittel,-0.45934,5166.0,1.69133,24.85323,2.04701,32.05742,19.02826,8.4398,0.26797,62.38532,23.5,0.0,68.69406,21.89102,1.8832,11.67968
12500929,Lübars,5160.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch , Dynamik stabil",5160.0,1.54143,2.48062,4.25532,0.0852700000000002,-0.27734,0.168130000000001,5160.0,-1.16517,-1.19294,-1.218,-3.57611,hoch,-1.08672,5160.0,0.0,19.61538,2.08655,32.21851,17.13178,6.08527,0.31864,59.55414,10.15038,0.11628,76.76298,11.6291,0.17404,6.8576
12500930,Wittenau Süd,9936.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",9936.0,4.90287,10.96014,30.37866,0.6834,-2.0443,-0.913350000000001,9936.0,-0.02334,0.00596,0.35055,0.33317,mittel,-0.43776,9936.0,3.54536,33.82749,3.27797,55.5313,33.78623,20.8434,-0.35048,72.71849,24.1219,0.0,66.48121,90.37693,-0.58291,-4.43256
12601031,Lübarser Straße,3310.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel , Dynamik stabil",3310.0,4.05544,7.79456,21.49837,0.22459,-0.41149,-0.575209999999998,3310.0,-0.3112,-0.44162,-0.18266,-0.93548,mittel,-0.93556,3310.0,1.06383,24.89083,2.27488,52.12766,29.93958,13.44411,0.86549,64.94382,30.27027,85.58912,75.62735,15.02965,0.11399,5.3079
12601032,Rollbergesiedlung,5922.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",5922.0,10.6202,32.53968,65.22076,1.62241,-2.36978000000001,-0.99239,5922.0,1.91876,3.05704,2.44261,7.41841,sehr niedrig,0.58105,5922.0,3.70861,32.77545,11.95542,70.64579,49.94934,31.2901,1.4779,72.63896,56.02716,99.74671,65.4456,16.2409,-0.45131,-1.63998
12601133,Treuenbrietzener Straße,11610.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig , Dynamik stabil",11610.0,10.84252,28.29457,54.34873,2.83575,-4.17485,-5.44593,11610.0,1.99428,2.45683,1.78981,6.24092,sehr niedrig,1.89751,11610.0,5.26706,35.22013,10.0797,74.36798,52.69595,26.33075,0.96936,71.21361,43.32068,100.0,71.70332,13.31005,-0.26033,-0.6425
